movie_id,title,year,plot
4072806,Mutants,2008,"The greedy Braylon owns the Just Rite Sugar Company and has hired the unethical scientist Sergei to conduct an experiment to make an addictive sugar stronger than heroin or nicotine to increase his sales. Sergei uses invisible people as test subjects, like beggars, addicted junkies and illegals, in the clandestine Shadow Rock Mill. When Braylon's men mistakenly kidnap Ryan, who is the brother of his secretary Erin and son of his security chief Griff, and Hannah, the youngster becomes an important non-contaminated subject. However, Erin receives some mysterious e-mails from the unknown Cinderella with a picture of Ryan and a hint that he might be in Shadow Rock and together with her father, they decide to seek out Ryan."
4101396,Nightlight,2009,"Emery and Adam, two pharmaceutical researchers, explore a remote and dangerous jungle in search of a fabled glowing plant. Adam decides to take a break, but urges Emery to continue without him . Seperated from Adam, Emery is chased through the jungle by a tribe and is confronted by a their mysterious shaman. The shaman notices that Emery has a notepad with a drawing of the plant, and motions Emery to follow him. Left with no choice, Emery follows. As night approaches, Emery is pulled behind a tree by Adam, who convinces him to sneak away. They find the plant in the middle of a clearing, but greed overtakes Adam and he stabs Emery, killing him. The shaman emerges from the shadows and knocks out Adam. He performs a strange ritual with the plant, bringing Emery back to life. The shaman beckons him to join the tribe. Emery looks around, dazed. The shaman and tribe begin to leave. Emery looks closely at the torn shirt of a tribesmen and realizes it's the same company shirt he is wearing. He drops his backpack to the ground, and disappears into the night to join the tribe."
4102971,Nine Miles Down,2009,"The GNE security agent Thomas 'Jack' Jackman travels to the Jebel Afra drilling station in a remote area of the Sahara desert to seek out twenty-five scientists from the research team of Professor Borman that are missing and without any contact with the base. Jack finds the station deserted and weird marks painted with blood on the wall. On the next morning, Jack meets the gorgeous and sexy Dr. Jennie J.C. Christianson alone in the base and she explains that the research team had drilled very deep and released something. After that, they have been affected and started killing each other and shows the bodies of Professor Borman and another scientist in the refrigerating chamber. J.C. wants to leave the place a.s.a.p. but Jack contacts the operator Kat (Amanda Douge) and she tells him that they should wait for the police. Further, they had met a Russian scientist wandering with sample of gas. Jack, who misses his wife that had committed suicide and killed their two children, continues to investigate the station and find videotapes from Dr. Borman advising that his team had released evil from the depths of hell. Jack has visions and daydreams and believes that J.C. is actually a succubus that wants to seduce him to leave the location. What is the mystery in that remote station?"
4109926,Non-Super Steve,2009,"Steve is not a super hero, Steve is a 'Non-super'. The world around him, including his girlfriend are all super heroes. Which makes her the man in the relationship in many ways. So Steve decides with the help of one of his super 'hero' friends that he will get some powers too"
4112499,Not of This World,2008,"Five short stories based on Christian/Biblicval themes with twists endings make up this anthology movie. The first story is called ""Will the Real Christian Please Stand Up?"" It takes place in the future where Christianity has been outlawed. The second story, ""Where is Everybody?"" is a rapture/left behind story. ""How Not to Witness to a Friend"" says it all in the next story. ""Chat Room"" is about two girls who think they are meeting the perfect man they met in a chat room on the internet. The final story is called ""The Survivor's of Rimec"" a futuristic sci-fi story of missionaries to the stars. This experimental movie was directed and filmed all over the US by different director's. The scripts were based on stories appearing in the Christian comic magazine of the same name."
4114133,Novacorp,2009,"Katie Collins, a scientist who discovers the cure for a terrible disease. When an evil Corporation, Novacorp, steals it from her for commercial gain, it is up to her and her mercenary brother, Alec, to regain the cure and save as many lives as they can."
4114529,Now and Nowhere,2008,"Frank works as a clerk at the Ministry of Preservation, a city-sized vault where he carefully and methodically files away 'bits of the world' for future generations. When a mysterious airline stewardess drops from the sky and into his life, his desire to capture a perfect moment with her becomes his ultimate undoing."
4128884,Oklahoma Sunshine,2009,"A secret government program is testing an experimental, hallucinogenic sterilization drug on a batch of civilian subjects. A small percentage of the subjects instantly overdose and die. Meanwhile, a young man tries to save his girlfriend from the addictive clutches of the drug."
4138132,One-Eyed Monster,2008,"Ten people travel into the mountains of Northern California to shoot a porn movie. During a scene break early in filming Ron Jeremy gets hit by a shooting star and in the following scene his penis, now possessed by a sex-hungry alien, detaches itself, leaving Ron for dead. The remaining cast and crew theorize about the murdering penis' vulnerability after climax, 'when it is limp, and at its weakest'. They hatch a plan to lure the penis into a neuro-tactile simulator and then circumcise it with an ax during its 'refractory period'."
4148845,Out of the Fog,2009,"A geologist, Sarah Portico, travels to a remote island to investigate an environmental mystery. Upon her arrival, she experiences strange visions, dreams that seem to predict her future, and eventually force her to confront her painful past. As Sarah uncovers the cause of the environmental mystery, she discovers her true self. Out of the Fog is an experiential film about emotional healing and self-discovery."
4149464,Outlander,2008,"In 709 AD, in the Iron Age, a spacecraft crashes in the Viking kingdom of Herot, Norway, and the pilot Kainan survives. He turns the beacon on; learns the language and culture of the planet using a machine; and finds that the predator, Moorwen, that he was transporting, had escaped. While chasing the alien monster, he finds a village completely destroyed and is arrested by the warrior Wulfric, believing that he killed the locals - Kainan is brought to Herot as a prisoner."
4150421,Over the River and Through the Higher Dimensions,2009,A normal trip to Grandma's house takes a turn for the extraordinary when Dillon's Grandma (Ruth Hosty) gives him a teleporter. The mysteries of the universe are revealed as she explains to her favorite grandson how she built a machine to transport him instantly from one place to another. Grandma's device ultimately gives Dillon the chance to discover the entire universe...but to what end?
4155662,Pandemic,2008,"In the wake of a global viral outbreak, Breck Anderson and his wife Annie flee Southern California. Using the vastness of the desert to avoid populated areas, they travel northeast for the isolation of the Rockies. Car trouble forces them to stop at what appears to be an abandoned convenience station. They soon find themselves in a situation where there is no turning back. With their relationship and lives in the balance, when the day ends nothing will be the same."
4155664,Pandemic,2009,"An action thriller about a virus that strikes a New Mexico county and the local veterinarian who gets caught in the middle. With a quick response time to the infected county after a call is made to the Center Of Disease Control, the presence of the U.S. military has the locals thinking conspiracy theory. The vet must pair up with an eccentric rancher who has ideas of his own of what the government is up to, so they can expose the threat and save humanity."
4155828,Pandorum,2009,"In 2174, the natural resources of Earth are exhausted and the spacecraft Elysium is launched to the planet Tanis in the last hope of mankind. Due to the long travel, the crew-members are divided in teams that travel in extended hyper-sleep, rotating in shifts along the trip. When Corporal Bower from Flight Team 5 wakes up due to a malfunctioning of his chamber, he is disoriented and with amnesia. But soon he realizes that the reactor is not working and provoking power surges in the ship. Then Lieutenant Payton also awakes and they find that they are locked in a room but the access door to the bridge is not reactivated. Bower moves through the ventilation trunk trying to open the door from outside. Sooner he discovers that there is some weird threatening life form in the ship and running is always the best option to survive. When he meets the biologist Nadia and the strong farmer Manh, they team up trying to reach the reactor and save their lives. Meanwhile, Payton rescues Corporal Gallo in the room, but the menace of the paranoid Pandorum psychological trauma seems to be affecting Gallo."
4166231,Pattern: Response,2009,"Joseph pays his bills, does his taxes, and loves his wife. But when the grounding of his stable reality begins to fall apart everything becomes suspect. The truth seems too horrible for him to believe, and maybe he shouldn't. SyntheticHuman Pictures presents a terrifying look at a coming world in which the notion of identity begins to lose its definition."
4174316,Pesticide,2008,"Giant insects are found in the sewers of NYC. One man, who is known for crying wolf has to tell his bosses who never take him serious. He puts his job and his love life on the line for the sake of the city! Only when they find his story to be true is it too late...or is it?"
4183573,Plaguers,2008,"When a band of sexy space pirates hijack a fuel-transport vessel bound for Earth, an alien virus known only as ""Thanatos"" is accidentally released. The contagion mutates its victims, transforming them one after another into ravenous, demonic creatures. Pirates and crew must join together to destroy the undead PLAGUERS as the ship nears Earth, threatening to infect the entire planet."
4183891,Planet 51,2009,"Lem is just an average teenager working on getting the girl and furthering his career at the local planetarium - except that he's an alien. At least to U.S. astronaut Captain Charles T. Baker who lands on Lem's planet hoping for a quick flag plant and a hasty return to earth and his millions of screaming fans. But on this alien planet the media has tagged spacemen as brain-eating, zombie-creating monsters, causing Baker to run for his life and into Lem's house. Now it's up to the green native to get the clumsy astronaut back to his spaceship before military dictator General Grawl and mad scientist Professor Kipple manage to exterminate the Earthly visitor."
4187378,Pluto: A Father's Tale,2008,"Raife Gutman works for NASA as a member of the EBOP Association. EBOP, of course, stands for Experimental Biophysics/Outer Planetary Research and Resource Association. In 2006, a large team of scientists, in defiance of Raife and EBOP, voted to exclude Pluto from the elite club of 'planets'. Shocked and outraged, Raife Gutman defends his beliefs by traveling to the now 'Dwarf Planet'. However, being such a long trip, 44 years in total, Raife ends up abandoning his young daughter, Gretchen, throughout most of her life. Now back on Earth, in the year 2050, it is up to Raife Gutman, Captain and Commander of the 'New Horizons' mission, to win back the love of his daughter, fight the years of conspiracy and cover-ups that are NASA, and prove to the world that Pluto really is a planet."
4192444,Popsy,2009,"Owing a large amount of money to Mr. Wizard, Sheridan, a photographer with a secret, is forced to take to the streets and begin kidnapping little boys to pay off his debt. When he comes across a boy named Sam, he doesn't worry about Sam's 'Popsy' catching up with him, until it's too late..."
4199134,Prelude to the Mythos,2009,"The story revolves around two good friends - Adam and Tyler. Adam is having dreams/visions of a redheaded woman that seems very familiar to him, but not in this life. Tyler seems to know more about the dreams than Adam and is convinced he and Adam knew each other billions of years ago before there was an Earth. All the while Adam is dealing with chest pains and his girlfriend is trying to anchor him down to some sense of normality. Adam's visions only grow more intense taking a toll on his sanity, but they start to trigger memories of who and what he used to be...although the question remains area any of these memories true, or just illusions?"
4201181,Previous,2009,"Time a fundamental structure of the universe, a dimension in which events occur in sequence. However; one man, born in a clock, possesses the amazing power to see into his immediate past. His name is Miles Previous. 'Previous' is an action packed comedy movie made in the style of an 80's cop show. From an explosive intro, to a gripping story, to five original commercials, 'Previous' is the best movie you will ever remember. Join Detective Miles Previous and his friends as he uses his incredible power of remembering what he just did, to solve the case of the missing time."
4205228,Probed,2008,"Carter Fox, a senior at Irving High in Phoenix Arizona, is obsessed with UFO lore- particularly the ""Phoenix Lights"" phenomenon of 1997. Chrissy Daniels, a model student and sophomore has been assigned to tutor Carter so that he can pass biology and graduate. When Carter sees a news story about a group of lights hovering over downtown Phoenix, he rushes to the scene with his new tutor in hopes of capturing proof. He finds that even hard proof does not persuade easily. In this homage to the TV series The X Files, Probed explores the struggles in the pursuit of proof of the paranormal."
4205941,Professor Dantes and the Severin Conundrum,2008,"Professor Dantes is one of the finest scienticians the world has to offer...but when an old rival threatens to steal the mysterious secrets of Aetherium, Dantes and his faithful manservant Bullsworth are forced into action! Even these seasoned adventurers may fear what lies in store for them...."
4206410,Project 847,2008,"Devin Parker wakes up one day with superhuman abilities. A lab group is after him so they can use those abilities for their own purpose. Devin soon finds out he is 'Project 847' as there are others like him, people that were test subjects. Also, Devin realizes he is actually an escapee from the lab. Devin and his friends must flee from the lab group agents in order to survive. Along the way, Devin and his friends document what happens to them on their journey."
4206826,Project: Psych-Light,2008,"A story based on true events involving a small group of young adults, who decide on practicing an experiment that was created under a study conducted by Dr. Sych. Sych metaled in supernatural activities to better gain a perspective on the occult. The consequence of their curiosity leads them to a fate they would never have imagined."
4208158,Protest 1776,2009,In the year 2019 a group of 'American' mail room workers within a Global company plot a revolt to protest inequality. Caught in the middle is a recently hired Janitor who is starting all over in his life. He is faced with a choice to help his 'American' friends or personally excel in a brutal work environment.
4208270,Prototype,2009,"Growing up in the shadow of Sin City Alex Mackendrick lives a pretty ordinary life devoid of excitement. Alex has never had the power to stand up for himself. Since the death of his mother, he has been floating through life letting people take advantage of him, clinging to the hope that one day he will find his calling in the world. Lately he has been seeking that calling in the way of church with his mentor Father Bruce. He desperately wants to do something great and he knows stocking the shelves at the local warehouse store is not it."
4212957,Push,2009,"Since WWII, federal governments have covertly entered a race against each other to harness the paranormal powers in humans, their experimentation using high powered drugs to turn them into soldiers for their own nefarious purposes. A secret faction of the US government eventually sets up their own Division, as these government organizations are called, who will hunt to capture these paranormals, killing them a better option than letting them go. Their agents are all paranormals. In Hong Kong, Nick Gant, a second generation telekinetic, who are called ""Movers"" by Division, has not trained his powers, he wanting to run from his past. Ten years ago when Nick was a young teen, Nick's telekinetic father was killed by Agent Henry Carver of Division, he who can insert false thoughts into others (coined ""Pushers"") for trying to elude the organization. Before dying, Nick's father told Nick to help a young woman who one day approach him, he implying that in helping her, he would help save society. That day has come, the young woman being thirteen year old Cassie Holmes, who can see into the future (coined ""Watchers""), although that future may potentially be altered upon action. She has arrived as Division has discovered Nick's location after searching for him these past ten years, Division believing he knowing the whereabouts of a woman they are looking for who has stolen a case from them. Cassie's mother, arguably the most talented Watcher Division has known, was long abducted by Division. Cassie states that the case may be able to be used to get her mother back, and may be used to bring down Division for good. Their task is not as easy as discovering the woman who stole the case, she who is closer to Nick than he initially knows. Their task is further complicated by a Chinese faction who are also after the case, they who have their own paranormals with a Watcher more adept than Cassie, and thus who knows in advance what Nick and Cassie are up to."
4216525,Quality Time,2008,"Stewart Savage lives in an idyllic, soft-focus universe, where his girlfriend adores him and his family is as wholesome as the Osmond's. He also lives in a world where he strangles his girlfriends, hates his meaningless job and prefers the psychotic solace of the world inside his head. The polar ice caps have melted and flooded the world while Stewart's dating life has reached an epic drought. Unaware of the rift between preferred and actual reality, Stewart brings his latest girlfriend home to meet the parents for a family birthday celebration, not fully realizing that she is his latest victim. Accustomed to their son's antics, the helpless Savage's play along with Stewart's quickly devolving sense of reality while attempting to bag the fresh body before their cohabiting neighbors arrive. With shifting realities at odds with one another, Stewart's descent into madness holds his family, and the family that shares their housing unit, hostage. More horrific than being held at gunpoint by a serial murderer are the truths that surface when a family is forced to speak to one another candidly."
4216996,Quarantined,2009,"Raleigh and Alan are dying of a contagious, incurable disease. To make matters worse, they've also been quarantined against their will, in the middle of nowhere, cut off from all their family and friends. Just when they thought their lives couldn't get any worse, a man by the name of Waylan gets assigned to their house... and shows them just how good they really had it. ""Quarantined"" is a refreshingly comical and poignant story about regrets, tolerance and never taking life too seriously."
4220815,Race to Witch Mountain,2009,"In Las Vegas, the regenerated ex-con Jack Bruno works as taxi driver. During an UFO Convention at Planet Hollywood, the skeptical Jack picks up Dr. Alex Friedman, who will present a scientific lecture in the event. Then he is pressed by two henchmen of his former boss, the criminal Wolff, that wants to talk to him, but Jack does not want to return to the crime life. Jack fights and gets rid of them; out of the blue, he finds two teenagers on the backseat of his cab. They tell that they are siblings, Sara and Seth, and they need to travel to a location outside Las Vegas in the middle of nowhere. Meanwhile the government finds a spacecraft that crashed nearby Las Vegas and is chasing the two aliens; after the investigation of the men of Major Henry Burke, they discover that the two siblings are the aliens. Jack Bruno, Sara and Seth are chased by Henry Burke's team and by the ""Syphon"", a killer from outer space that has been sent to kill them by the military of their planet that want to invade Earth. Sara and Seth explain that they traveled to Earth to collect scientific data of an experiment and save Earth from invasion, but they need to return immediately to their planet. Jack teams up with Dr. Alex to retrieve their spacecraft in a secret base in the Witch Mountain."
4221501,Radio Free Blissville,2009,"Radio Free Blissville follows a quixotic pirate radio cult in a post information city called Blissville where Internet and satellite communications have been compromised. A leader in the movement is the crippled Lenox and his faithful driver Stu who broadcast from a roving car. They endlessly circle neighborhoods and districts, reading dedications, playing uplifting music, doing on the spot interviews, and passing along pertinent information to their community until their power or sanity runs out."
4229372,Reality Bleed-Through,2008,"The world is coming to an end. A mysterious drug called Sister Salvation has taken over the country. The drug promises its user the chance to be blasted into the sun to talk to ""God"". A war broke out that resulted in the overthrowing of the Government. During the war the environment was severally damaged to the point if people go out during the day the sun cooks them alive. On top of that a mysterious plague has been killing millions. The last days of humanity will be told through a series of anthology films, each one featuring 3 different stories about a different group of people that will reveal new aspects in the story."
4230819,Reconception,2009,"In 'Reconception,' two patients awake in a seemingly-benevolent science facility run by a charismatic senator and an enigmatic doctor. Without their memories, Allison and Damian can only believe what they are told. But after a bizarre turn of events reveals the true nature of the facility, the pair realize that their actions outside of the complex may have far-reaching consequences that they had never imagined."
4231258,Recycle,2009,"The soft sound of his flute is the first sign of his existence, in that place that occupies memory from make-believe. Mabon's people lived free from the chains of technology... but not for long. The Machines, created by man to clean up the trash and waste dotting the once lush landscape, have grown hungry for something more. When the eager hand of evolution is placed upon them, Mabon's world is forever changed. The Machines start experimenting. Trash and Flesh have come together, all they need to complete their human-machine hybrid is the perfect head. Crystal's not having any of it. The perfect head belongs to her. As leader of the Machine world, she had to sacrifice her love for Mabon - who is earth, air, fire and water combined - and live without him. When the Machines collect Mabon for their final sample and bring him to her dark observation tower, Crystal takes matters into her own hands."
4236674,Remember Me,2009,"Remember me is set in a futuristic world where love and pain can be erased with a simple medical procedure. Kate Myers looks to restore her life after losing her lover Jill. The Jill replica, 00797, is cold and heartless and is a cruel reminder to Kate that time has not healed her wounds. Kate must have the courage to live with the pain or remove the memory of her ex-lover Jill. Erasing the memory is the final chapter to the love story or is it?"
4238609,Repo! The Genetic Opera,2008,"In the year 2056 - the not so distant future - an epidemic of organ failures devastates the planet. Out of the tragedy, a savior emerges: GeneCo, a biotech company that offers organ transplants, for a price. Those who miss their payments are scheduled for repossession and hunted by villainous Repo Men. In a world where surgery addicts are hooked on painkilling drugs and murder is sanctioned by law, a sheltered young girl searches for the cure to her own rare disease as well as information about her family's mysterious history. After being sucked into the haunting world of GeneCo, she is unable to turn back, as all of her questions will be answered at the wildly anticipated spectacular event: The Genetic Opera."
4242306,Revelation,2009,"The dead walk the Earth. Seeking shelter, two figures stumble upon a man living alone in the tunnels of a large college campus. This individual seems quite content in his isolation and doesn't look highly upon outsiders. Over the period of a couple days the two attempt to figure out if the man is a saint or a threat."
4242320,Revelation 13,2009,"Documents how Ryan Navel, a PHD student, stole a sample of Jesus Christ's DNA that was extracted from the Talpiot Tomb in Jerusalem. As Ryan endeavors to clone the ""perfect child,"" his friends attempt to stop him in fear that he may be creating the Antichrist. As the religious implications become apparent, the struggle between Ryan and his friends mirror that of historical biblical prophesies."
4250808,Roberto and the Robot,2009,"The power of rock and roll will be put to the test. Kendra is a young woman, paying the price for an adolescence of rebellion and rock 'n' roll. Taking on the alias of Roberto, she makes her way back to the underground subculture to pursue her passion of music. When her gang of rebellious outcasts find themselves with an experimental Robot, they hatch a scheme to go legit and make it big."
4251304,Robodoc,2009,"Plagued by uninsured patients, greedy insurance companies, heartless health care conglomerates, and stressed out doctors, the health care delivery system is on the verge of a total breakdown - and Jake Gorman couldn't be happier. The egomaniacal medical malpractice attorney has it all. His face adorns billboards, his ads run constantly on TV and radio, while his army of informants tip him off to profitable new cases. Suing doctors has made Jake a famous and very wealthy man. Jake never met a doctor he couldn't sue, until now. As a cost cutting measure at its hospitals, R.I.P Healthcare has developed the perfect doctor. MD 63 (a.k.a. Robo-Doc) is a robotic doctor whose data bank contains all the medical knowledge in the world, and therefore Robo-Doc CAN'T make a mistake. Robo-Doc was designed to save both money and lives. Success would bring flawless, affordable health care to all and spell ruin for Jake Gorman."
4251954,"Rock and Roll Will Never Die, Act I: Judgment Daze",2009,"It's Left Behind meets Night of the Living Dead meets Two Lane Blacktop -- a recovering addict falls off the wagon after his band loses their drummer in The Rapture. As his inner demons surface, so do the undead. Regardless, the band soldiers onward on a cross-country rock n roll tour through post-apocalyptic America."
4256270,Room X,2008,"After traveling through a wormhole, an astronaut finds himself in a mysterious place where he is led through a series of strange rooms by a seductress. He finally winds up in Room X and meets a bound man who claims to be the central processor of the universe and speaks telepathically. The two men then make a dark pact in this surreal, psychological horror story."
4263049,Rush_Recovered,2009,"Ted 11-11 works for the Mother Board transferring files from one place in the construct to another (eg. copy paste). We follow Ted through his journey as he delivers files to zany characters. All the while, the ever increasing speed, available updates, upgrades, spam and glitches are making daily life for Ted unbearable. Is complete disconnection from the system Ted's only option for freedom?"
4263398,Rustbucket,2009,"Jarito is a young boy living all alone in a dusty junkyard. His only link to the past is a strange golden disk. Then one day a mysterious piece of junk falls from the sky bearing similar markings to that of his disk. But before Jarito can examine the junk further, he gets interrupted by another strange machine that has come from up above. This story is only part one of a three part mini trilogy expected to be released over several months apart."
4265043,S. Darko,2009,"July, 1995, the time is out of joint. Two teen girls, Sam and Corey, have left Virginia for L.A. to start over. Sam's brother has died and her family's shattered; Corey's too wild. They have car trouble in a small desert town, where Corey immediately starts her partying ways, where a meteorite strikes a windmill, and where a burned-out Desert Storm vet predicts the end of the world in four days. Sam hallucinates while sleepwalking, young men have disappeared from town, and cars come out of nowhere to cause accidents. Time travel may be possible, but it takes courage and resolve. Is the addled war veteran right? If he is, can Corey or Sam make things right?"
4265355,S.S. Humanity,2009,"In the year 2210 humankind is faced with one option for survival: moving to outer space. The most precious of Earth's natural resources have been depleted; the planet has been ripped apart by war and natural disasters. Survival of the fittest has transformed into survival of the luckiest when a family gets last minute tickets to board the Space Station: Humanity. S.S. Humanity is a short sci-fi drama that gives audiences a glimpse into what the future may hold for human life. The film follows one family as they prepare to leave for the Alaska Project, one of the last human civilizations left in their dying world. When an unexpected opportunity to leave on the last shuttle to space becomes a reality the family must chose to stay on Earth or insure their survival by moving out into space."
4265459,S4,2008,"It is 1952, and Captain Maxwell Carter, USMC, is having a bad day. After waking up naked in the middle of the freezing desert with an alien device around his neck, he is picked up by a mysterious Air Force officer who offers him a ride to a nondescript military test facility, but no clarity as to the situation. Once there, Captain Carter learns that he is part of a nightmarish experiment - he is pregnant with an alien baby. S4 follows the gestation of the Trugollion/Human hybrid infant and its effect on Carter (his sudden ability to read minds at random, his desire to consume live birds, his emotional break downs), and the struggle of Captain Jake Mason, charged with the care and nurturing of Captain Carter. Faced not only with an emotionally unstable, mind reading pregnant Marine, Mason must also cope with the manipulative Colonel Thadeus Drake, a career hungry Air Force doctor/mad scientist/evil administrator who seeks to entangle Mason in his twisted plans, and ""Angie"". Angie, the liaison for the Trugollion Empire, has been stuck on Earth awaiting her replacement since 1947. Sent to Earth in a pleasing human female form, Angie struggles with her desire to return to her home world and her lust for Captain Mason."
4270556,Salvage,2009,"A group of raiders ransack abandoned homes for food and clothing in a post-war city, coming into contact with relics left behind. Due to a terrible accident, they are forced to spend the night and are confronted with the question of what can be brought from the old, preserved world and into the cold, dark world to be made anew."
4270583,Salvaging Outer Space,2008,"While Captain Laruge & his crew are in search of a valuable salvage in deep space, armed ships appear out of nowhere & attempt to destroy them. Proper teamwork means success or death. However, in space... trust is a rare find!"
4277544,Saucer Sex from Beyond,2009,"Saucer Sex from Beyond is a surreal sci fi horror film where aliens are in a conspiracy with a mad scientist to crush the souls and minds of humanity! With Roni Jonah, Jason Crowe, and Claude Miles as the evil Dr. Burrows! Written and directed by Jerry Williams."
4280268,Scars of Youth,2008,"In a post-apocalyptic world 200 years in the future, society has broken down into fragmented groups who now dwell within a tangled wood, completely unaware of any civilization that exists beyond and governed by the white-suited agents of some ominous force, which could perhaps be nothing more than a high-tech manifestation of their own guilt and suffering. In this world, a young man living in a decaying wreck of a dwelling struggles to come to terms with his bleak existence while trying to save his mother from the grip of a strange black fluid which seems to prolong life but at the same time leaves it's users in a drug-like haze and causes scar-like tissue to cover their bodies. Scars of Youth follows in the tradition of classic European science fiction such as Andrei Tarkovsky's Stalker and Solaris, while at the same time forging new ground in surrealistic fantasy film."
4281881,Schoof,2008,"The country is at war over a natural resource. The strange cosmic force known as ""Schoof"" is slowly making the human race insane. The news has ceased to make sense. ""Schoof"" has affected each member of Tracy's family, leaving her unaffected. That's what she thinks as a scientist, a test subject and a group choral will be the galaxy's only hope."
4283678,Scourge,2008,"An ancient pestilence called The Scourge has been set free in a small town after being entombed in a church's masonry for a century and a half. As bodies rapidly pile up, nothing stands between the spawning Scourge and the rest of the town except our young heroes Scott and Jessie who rediscover their love for each other in the process."
4285707,Sea Monster,2008,"A young woman suffering from epilepsy tries to put her life together after a corpus callosotomy (split-brain) surgically separates the left and right halves of her brain. Shot in stereoscopic 3D, with different imagery juxtaposed in the left and right visual fields to explore the character's neurological state."
4297557,Sex Galaxy,2008,"One hundred years in the future... Due to overpopulation and the effects of global warming, sex has been declared illegal on Earth. When a crew of astronauts hear of a distant planet inhabited by insatiable female creatures who exist only to satisfy man's desires, they decide to take a detour from their routine mission in search of the mythical star system known as the Sex Galaxy. But like all expeditions fueled solely by lust and carnality, risk lurks around every corner, danger and regret at every turn."
4300672,Shadows,2008,Christopher Dandrige a late 30's teacher that wakes up one morning having lost his memory covered in a pool of blood. Now Chris must prove to the police and his friends that he is not crazy and deal with the the creature he has locked up in his home.
4301651,Shallow Copy,2009,"Max knew his life-long friend Will was much more than just another computer geek. Most high-school seniors aren't doing doctorate-level software research. So when Will shows Max his latest project, a new program that's a stone's throw from being artificially intelligent, Max isn't all that surprised. But when Will informs him that he purposefully limited the program from becoming self-aware, Max knows that all it will take is a nudge for the two of them to make history. In the end, neither of them is prepared for the ramifications when the project spins out of control, putting a life in jeopardy and testing their maturity, their friendship, and their very identity."
4303377,Shatter,2009,This short piece is derived from a image I painted last year. I then imported and heavily processed in flash. The image was literally shattered with the tweening which generated some great imagery. Playing with these shapes and complex morphing I found an interesting meditative quality which characterizes my work. I then composed and recorded the soundtrack.
4306236,Sheroes,2009,"Four young women meet to discover they each have unique super powers. Together, under the guidance of a wise teacher, they learn to fine tune their powers and become strong fighters. As they develop their strengths, their teacher informs them they are destined to protect the world (or at least Los Angeles) from the evil that lurks. What they do not know is their soon to be arch nemesis has been planning an attack to destroy their teacher, crush their forces and take over the world. Will they be able to stop him in time?"
4309317,Shocktrooper,2008,"A video game junkie/stoner is convinced his brutal flashbacks aren't from addiction to his favorite game, but from a secret mission in Iran as an elite Shocktrooper, a mission the military has erased from his memory, leaving him with PTSD. This is the opening set-up of a longer film."
4312514,Shutting Down,2008,"A short sci-fi satire set deep into the future when the sun is starting to burn out. Solar powered energy is causing major mechanical malfunctions, and life on earth as we know it, is in serious jeopardy. The story focuses on a housewife who encounters some of these bizarre malfunctions on a day when the sun takes a turn for the worse. And her very reality and existence is called into question."
4313781,Sickbed,2008,"In the year 2068 post apocalyptic battle ensues as Neo-Humanists vie for political control. One captured rebel, wakes up in a black space chained to a hospital bed. With his memory completely erased, Neo-Human scientists begin rebuilding his mind with the aid of drug induced hallucinations. The ultimate attempt to see how much stress the human psyche can withstand."
4314921,Signals,2008,"During the 1950's soldiers for the U.S. and Russian governments were the subjugate victims of remote viewing, mind control and behavior modification experiments. American soldier Nick Marconi, after surviving decades of abuse and chemical experimentation at the hands of both countries, eventually escapes from the confines of the U.S. government. Little did they know, they had unwittingly created a man who can heal himself and others, does not age, and has powers such as telekinesis and remote viewing. While on the run, not only does he discover and begin using these powers, he also discovers that he has a child created through artificial insemination with sperm collected from Nick while being held as a test subject by the government. Zack's powers are ten-fold that of Nick's, and after finding out that Zack and his mother are also on the run from Russian and American agents, Nick must find them before they are captured and ""disappear"" beneath the secret government cloak of experimentation and exploitation."
4315122,Signs of Life,2009,"Do you believe in extraterrestrial intelligence? Christopher is a robot created to search the galaxy for intelligent life. But he's become attached to his creator, Jeanne, and doesn't want to leave Earth. She has to decide which is more important: Chris or the mission."
4316084,"Silent Night, Zombie Night",2009,"A week before Christmas a viral outbreak turns the citizens of Los Angeles into the walking dead. On the brink of severing ties with both his wife and longtime partner, L.A.P.D. officer Frank Talbot finds himself trapped with them. As death closes in their survival is further threatened by the fact that both men love the same woman."
4317807,Simulacrum,2009,"In the distant future, humanity has migrated to the planet Ourobus to escape the toxic wasteland that Earth had become. In order to save Ourobus from the same fate as Earth, Operation Genesis employs Franklyn Gen to research planet Earth. His mission becomes complicated when unforeseen emotions pull him back to his home planet."
4317813,Simulacrum®,2009,"Mickey purchases a Simulacrum, an android replica of himself, and asks it to take over his daily responsibilities so that he will be free to pursue his dream of writing a novel. As Mickey struggles to achieve his long-awaited dream, the Simulacrum discovers joy in the mundane activities of normal life."
4319190,Singularity,2008,"Two factory workers discover a server is writing its own line of code. With millions of dollars and the continued operation of the factory at stake and with time running out, graduate student Mark Andresen travels to the factory with professor Silas Faulkner, unaware that professor Andros Palmiotti is already on-site. The three must now match wits as well as theories in a race to attempt to define what may one day come to be known as...the Singularity."
4319192,Singularity,2008,"In the near future, a deadly plague leads to the creation of a police-state as the government installs surveillance systems to prevent the virus' spread. When 'carriers' have been identified, a guardian is assigned to take them away; but when faced with the prospect that his own friend is infected, a guardian must decide whether or not he believes in the system that he's supposed to uphold."
